1746836869,0,-0.224887,0.0853156,0.292107,-2.01871,-13.2687,11.2477
1746836869,2,0.176033,-0.39256,0.146581,0.0613435,-0.0649535,0.493995
1746836869,3,-0.435527,-0.0989056,0.19516,-1.73197,4.94986,0.742373
1746836869,4,0.537044,-0.0127242,-0.143872,-0.551977,3.67202,0.230547
1746836869,5,-0.41224,-0.425973,-0.0808558,5.20058,-2.18623,16.2564
1746836869,6,-0.328194,-0.0250811,0.555278,2.99129,1.89381,3.58472
1746836869,0,-0.52099,0.211645,0.637084,-0.227047,4.841,5.29975
1746836869,2,0.34461,-0.74888,0.287444,0.0760043,-0.0337994,-0.020354
1746836869,3,-0.744259,-0.178906,0.381831,-0.231689,2.32986,-1.13115
1746836869,4,0.858987,-0.0376292,-0.194058,-0.323514,0.306151,-0.187285
1746836869,5,-0.628231,-0.641789,-0.120875,3.74367,-1.38905,13.0555
1746836869,6,-0.474879,-0.0487198,0.799355,-0.610367,0.603055,0.518792
1746836869,0,-0.587229,0.234807,0.715534,0.219496,-0.331809,3.19898
1746836869,2,0.380662,-0.837446,0.319811,0.0381306,-0.0185277,0.0425651
1746836869,3,-0.822363,-0.203581,0.433531,-0.10524,-0.0830627,0.742373
1746836869,4,0.951529,-0.0447437,-0.207942,0.057666,0.501017,-0.0431209
1746836869,5,-0.672875,-0.697228,-0.131329,0.601986,-1.21557,7.49048
1746836869,6,-0.514133,-0.0581799,0.863617,-0.187038,0.116196,-0.533729
1746836869,0,-0.596018,0.242451,0.72939,-0.134195,0.57166,-0.635419
1746836869,2,0.392169,-0.857449,0.327638,0.000257,-0.0417406,0.0187414
1746836869,3,-0.843591,-0.205541,0.439778,-0.144946,0.131962,0.241463
1746836869,4,0.965889,-0.0253045,-0.214596,-0.0034205,0.0489764,-0.0889358
1746836869,5,-0.669695,-0.71537,-0.12807,0.132231,-0.291939,-3.67003
1746836869,6,-0.517963,-0.05945,0.873692,-0.0428735,0.0544984,0.895085
1746836869,0,-0.602568,0.243884,0.732922,-0.0114112,0.205752,0.97299
1746836869,2,0.393881,-0.860608,0.329632,0.00758738,-0.080836,0.0743301
1746836869,3,-0.845769,-0.211468,0.44338,0.020598,0.0549929,0.272007
1746836869,4,0.971979,-0.0157327,-0.214624,0.0729377,-0.0133319,-0.0431209
1746836869,5,-0.667005,-0.716057,-0.128078,-0.114559,-0.0628643,-3.60162
1746836869,6,-0.523293,-0.0586662,0.878164,0.00966087,0.00807263,0.142499
1746836869,0,-0.606442,0.244004,0.733685,-0.0419545,0.0267685,0.403052
1746836869,2,0.393633,-0.859132,0.329847,0.022859,-0.00264525,-0.020354
1746836869,3,-0.841119,-0.210906,0.446617,-0.00322573,0.03178,0.234133
1746836869,4,0.980028,-0.0237712,-0.209363,0.0344531,0.0337048,0.047898
1746836869,5,-0.673843,-0.719157,-0.128965,-0.021707,0.126504,-2.16425
1746836869,6,-0.524011,-0.0603324,0.879193,-0.0049999,0.000131383,-0.503185
1746836869,0,-0.60911,0.243364,0.734994,-0.0419545,0.010886,-0.549287
1746836869,2,0.395582,-0.859368,0.330555,0.0534023,-0.00264525,0.011411
1746836869,3,-0.840888,-0.209714,0.448378,-0.00322573,-0.0445781,0.0972991
1746836869,4,0.975418,-0.0338756,-0.199575,0.0344531,0.0178223,0.025296
1746836869,5,-0.676302,-0.713763,-0.126833,-0.0369786,-0.118453,1.97864
1746836869,6,-0.524254,-0.061607,0.878258,-0.0355432,0.00807263,-0.118951
1746836869,0,-0.610074,0.241446,0.73445,-0.0651674,0.0499814,-0.0184446
1746836869,2,0.394849,-0.858631,0.33055,0.000257,-0.00264525,0.0346239
1746836869,3,-0.840107,-0.212878,0.444953,-0.0105561,0.0244496,-0.0615259
1746836869,4,0.968113,-0.0354,-0.198013,0.0344531,-0.0133319,0.0326264
1746836869,5,-0.682392,-0.711226,-0.132451,-0.0143766,-0.0237689,-0.667019
1746836869,6,-0.52403,-0.0597708,0.876265,-0.0508148,-0.0304119,0.180984
1746836869,0,-0.608364,0.24283,0.731397,-0.0346241,0.0340989,-0.300054
1746836869,2,0.393625,-0.857394,0.331027,0.0155286,-0.00264525,0.0187414
1746836869,3,-0.838248,-0.216769,0.446722,-0.0105561,-0.0293065,0.0673667
1746836869,4,0.9737,-0.0340961,-0.206004,0.057666,-0.00539062,-0.0510621
1746836869,5,-0.684822,-0.71303,-0.135684,-0.0143766,-0.0555339,0.0782367
1746836869,6,-0.522341,-0.0593496,0.874031,0.00233048,-0.0151402,0.0960735
1746836869,0,-0.61005,0.241172,0.730331,-0.057837,0.0267685,0.00476825
1746836869,2,0.395337,-0.860075,0.33228,0.022859,-0.026469,0.0187414
1746836869,3,-0.839266,-0.219551,0.453475,0.0126568,0.009178,0.0142214
1746836869,4,0.975883,-0.0352742,-0.211228,0.057666,-0.0212731,-0.0278493
1746836869,5,-0.683832,-0.710825,-0.138993,0.00150587,-0.0237689,0.60297
1746836869,6,-0.522829,-0.0603906,0.873096,-0.0355432,-0.0151402,-0.0572537
1746836870,0,-0.611736,0.24097,0.729028,-0.0346241,0.065253,0.0597461
1746836870,2,0.396308,-0.859798,0.334209,0.0308003,0.0205676,0.0346239
1746836870,3,-0.841032,-0.21751,0.453684,-0.0423211,-0.0213653,-0.0541955
