1746836525,0,-0.419819,0.178803,0.370246,0.403977,-12.9529,2.45678
1746836525,2,0.332298,-0.519827,0.237537,0.0155286,0.0285089,0.0346239
1746836525,3,-0.53664,-0.193422,0.384108,-0.0423211,3.86191,-0.365126
1746836525,4,0.722118,-0.0325492,-0.17604,-1.44262,2.26947,0.427856
1746836525,5,-0.602052,-0.470659,-0.163141,-0.691826,-0.450153,-16.4646
1746836525,6,-0.471432,0.0453832,0.659468,-0.800346,0.502873,4.52301
1746836525,0,-0.638488,0.278021,0.53946,0.149857,-1.47657,0.832491
1746836525,2,0.474441,-0.738428,0.337512,-0.00707338,0.091428,-0.0759427
1746836525,3,-0.724267,-0.278447,0.563389,0.881307,-0.657276,-0.743862
1746836525,4,0.912277,-0.051761,-0.2245,0.735726,-0.519739,-0.0125776
1746836525,5,-0.736521,-0.587443,-0.193722,0.88665,-1.45991,-5.05364
1746836525,6,-0.564413,0.0529816,0.785957,0.895415,0.410022,3.78509
1746836525,0,-0.672518,0.296717,0.568245,0.319678,-0.362353,0.176421
1746836525,2,0.507709,-0.781442,0.350406,0.167634,0.0834868,-0.550585
1746836525,3,-0.773606,-0.313137,0.614647,0.517842,-0.442862,0.378297
1746836525,4,0.940459,-0.0591727,-0.263703,0.179228,-0.0286035,0.0857717
1746836525,5,-0.758287,-0.587846,-0.191342,0.286169,0.220577,6.09159
1746836525,6,-0.572316,0.0572466,0.810801,0.585096,0.247532,-2.30218
1746836525,0,-0.671788,0.296204,0.567555,0.350221,0.0738052,0.129385
1746836525,2,0.515769,-0.781806,0.344208,0.152362,0.145795,-0.376488
1746836525,3,-0.779314,-0.311721,0.625708,0.336415,-0.205236,0.332482
1746836525,4,0.933853,-0.0650005,-0.278524,0.0649964,-0.277837,0.0326264
1746836525,5,-0.777603,-0.570755,-0.194227,-0.237342,0.276166,-3.06894
1746836525,6,-0.562572,0.0542016,0.810659,0.486747,0.255473,0.987937
1746836525,0,-0.668594,0.29192,0.558986,0.388705,0.120842,0.246671
1746836525,2,0.521129,-0.776282,0.337677,0.198177,0.18489,-0.558526
1746836525,3,-0.771044,-0.305212,0.624343,0.415217,-0.197905,0.0826383
1746836525,4,0.937961,-0.0797827,-0.295921,0.0955397,-0.285778,0.108985
1746836525,5,-0.788308,-0.553624,-0.210368,-0.21474,-0.0475926,1.7966
1746836525,6,-0.556025,0.0524647,0.805698,0.516679,0.278686,1.32575
1746836525,0,-0.674793,0.292717,0.543149,0.388705,0.447655,0.207576
1746836525,2,0.534993,-0.773383,0.350817,0.213449,0.192832,-0.606174
1746836525,3,-0.764226,-0.284033,0.623467,0.50196,-0.274263,-0.00838063
1746836525,4,0.937696,-0.0965874,-0.306484,0.080268,-0.363969,0.16213
1746836525,5,-0.822059,-0.576134,-0.201766,-0.183586,0.0788565,0.146654
1746836525,6,-0.561028,0.066524,0.791616,0.607698,0.340383,-0.341917
1746836526,0,-0.693548,0.30211,0.523281,0.334949,0.549058,0.051194
1746836526,2,0.548091,-0.759684,0.364219,0.266594,0.294846,-0.622056
1746836526,3,-0.755531,-0.274819,0.623875,0.494019,-0.33535,-0.0163219
1746836526,4,0.937677,-0.103864,-0.316298,0.134024,-0.472703,0.184732
1746836526,5,-0.813287,-0.60762,-0.18808,-0.12983,0.165599,-0.985891
1746836526,6,-0.573802,0.0816964,0.780838,0.668174,0.463778,-0.203861
1746836526,0,-0.717669,0.306136,0.511587,0.457733,0.56433,-0.182767
1746836526,2,0.54702,-0.737367,0.378121,0.281866,0.326,-0.629998
1746836526,3,-0.774599,-0.247905,0.596339,0.581372,-0.366504,-0.0236523
1746836526,4,0.934003,-0.0930772,-0.327144,0.080268,-0.464761,0.321566
1746836526,5,-0.757674,-0.60608,-0.2176,-0.076074,0.347026,-0.157557
1746836526,6,-0.595583,0.100776,0.772107,0.698717,0.494932,0.319039
1746836526,0,-0.733832,0.312143,0.503961,0.442462,0.56433,-0.253017
1746836526,2,0.548391,-0.72154,0.40017,0.289196,0.326,-0.653821
1746836526,3,-0.78595,-0.218983,0.553548,0.376122,-0.373835,-0.145214
1746836526,4,0.946989,-0.0841625,-0.288223,0.0271228,-0.472703,0.253149
1746836526,5,-0.723483,-0.585993,-0.273326,-0.0834044,0.29999,0.572427
1746836526,6,-0.625203,0.11775,0.752675,0.751251,0.541358,0.173043
1746836526,0,-0.750885,0.318074,0.482475,0.504159,0.611367,-0.0422684
1746836526,2,0.547053,-0.696168,0.420586,0.335011,0.373037,-0.677645
1746836526,3,-0.778883,-0.195048,0.527715,0.376122,-0.312748,-0.0315935
1746836526,4,0.971904,-0.0719705,-0.252852,0.0497248,-0.262565,0.184732
1746836526,5,-0.744449,-0.561698,-0.292387,-0.0834044,0.339085,0.770347
1746836526,6,-0.648764,0.13977,0.732738,0.864872,0.533417,0.0117741
1746836526,0,-0.77425,0.327138,0.465267,0.42719,0.595484,-0.112518
1746836526,2,0.548127,-0.667227,0.449175,0.289196,0.341272,-0.669704
1746836526,3,-0.74522,-0.206016,0.543125,0.344357,-0.304807,-0.0163219
1746836526,4,0.943606,-0.0696012,-0.274171,0.0197924,-0.137948,0.16946
1746836526,5,-0.778088,-0.536849,-0.380809,-0.245284,-0.0317101,0.321361
1746836526,6,-0.681351,0.169773,0.714019,0.895415,0.526086,0.142499
