1746836884,0,-0.22748,0.0717156,0.281253,2.38013,-0.908466,-5.91329
1746836884,2,0.171385,-0.385256,0.142833,2.17433,-4.74601,-2.30743
1746836884,3,-0.432042,-0.123009,0.195814,0.265555,-7.10679,4.3367
1746836884,4,0.559304,-0.092753,-0.094566,-4.7865,2.62011,0.526816
1746836884,5,-0.430262,-0.447389,-0.0927416,-7.22931,10.7079,-20.0192
1746836884,6,-0.360097,-0.0218294,0.595014,-1.35196,-0.996801,-2.20139
1746836884,0,-0.560192,0.194868,0.641949,0.5964,-0.767967,4.90024
1746836884,2,0.350776,-0.778633,0.298484,0.62334,0.825688,1.0395
1746836884,3,-0.767421,-0.229866,0.393544,1.00715,-0.174692,1.53833
1746836884,4,0.916362,-0.143918,-0.125371,0.857289,-0.644356,0.025296
1746836884,5,-0.641117,-0.665078,-0.132984,-0.283768,2.39892,1.3861
1746836884,6,-0.506407,-0.0418113,0.82199,0.0402041,-0.200843,-2.32417
1746836884,0,-0.623931,0.220037,0.706001,0.273252,-1.14182,-0.42467
1746836884,2,0.385563,-0.850325,0.327576,0.296527,-0.377717,-1.39663
1746836884,3,-0.830129,-0.256937,0.429792,0.0444218,-0.228449,0.0972991
1746836884,4,0.947519,-0.150971,-0.137476,-0.102381,0.096013,0.0784413
1746836884,5,-0.679653,-0.694813,-0.148077,0.863437,-0.670675,-5.10679
1746836884,6,-0.532484,-0.0402399,0.858238,0.10068,-0.162359,0.41128
1746836884,0,-0.631756,0.228386,0.720397,-0.0651674,-0.495521,-1.33058
1746836884,2,0.39486,-0.86016,0.327172,0.0760043,-0.11199,0.960085
1746836884,3,-0.841214,-0.250379,0.43434,0.107341,-0.120936,-0.592368
1746836884,4,0.949462,-0.154117,-0.140641,0.0271228,-0.0524272,0.0631697
1746836884,5,-0.679878,-0.703717,-0.150907,-0.021707,-0.213137,0.314031
1746836884,6,-0.533193,-0.0367739,0.86424,-0.0428735,0.00807263,0.726486
1746836884,0,-0.62815,0.230007,0.724231,-0.0114112,-0.0593635,-0.627477
1746836884,2,0.39365,-0.864294,0.329229,0.0839455,-0.026469,0.683363
1746836884,3,-0.845186,-0.2428,0.429622,-0.0423211,-0.00609363,-0.365126
1746836884,4,0.969441,-0.162546,-0.138394,-0.0260225,-0.0909118,0.025296
1746836884,5,-0.671584,-0.713105,-0.144659,-0.168315,-0.0237689,2.73122
1746836884,6,-0.537346,-0.0318075,0.864695,-0.0960188,0.0618288,-0.63391
1746836884,0,-0.623071,0.229614,0.724258,0.0118016,0.010886,0.504456
1746836884,2,0.38486,-0.861788,0.331491,0.045461,-0.0337994,0.358993
